date, pm25, o3, no2, so2, co
2019/11/3, 18, , 4, 1, 4
2019/11/4, 22, , 5, , 3
2019/11/5, 26, , 2, 1, 3
2019/11/6, 19, , 9, 1, 3
2019/11/7, 22, , 10, 1, 5
2019/11/8, 18, , 1, , 4
2019/11/9, 4, , 2, 1, 3
2019/11/10, 34, , 3, , 3
2019/11/11, 20, , 3, , 5
2019/11/12, 4, , 3, , 5
2019/11/13, 5, , 3, , 4
2019/11/14, 3, , 8, , 6
2019/11/15, 8, , , , 
2019/12/9, 23, , , , 
2019/12/15, 46, , 7, 1, 2
2019/12/16, 23, , 1, 1, 1
2019/12/17, 10, , 2, , 2
2019/12/18, 2, , 3, 1, 2
2019/12/19, 2, , 3, , 2
2019/12/20, 2, , 2, , 3
2019/12/21, 1, , 3, , 3
2019/12/22, 4, , 7, , 3
2019/12/23, 54, , 4, , 3
2019/12/24, 33, , 9, , 4
2019/12/25, 10, , 9, 1, 5
2019/12/26, 20, , 3, , 4
2019/12/27, 4, , 2, , 4
2019/12/28, 5, , 6, 1, 4
2019/12/29, 4, , 9, , 7
2019/12/30, 25, , , , 
2019/7/2, 24, , 2, , 1
2019/7/3, 23, , 2, , 1
2019/7/4, 10, , 2, , 1
2019/7/5, 15, , 1, , 2
2019/7/6, 6, , 2, , 1
2019/7/7, 16, , 1, , 1
2019/7/8, 28, , 1, , 1
2019/7/9, 21, , 3, , 2
2019/7/10, 22, , 2, , 2
2019/7/11, 21, , 1, , 1
2019/7/12, 8, , 2, , 2
2019/7/13, 16, , 2, , 3
2019/7/14, 12, , 1, , 1
2019/7/15, 21, , 2, 1, 2
2019/7/16, 26, , 1, , 1
2019/7/17, 22, , 2, , 1
2019/7/18, 21, , 2, , 1
2019/7/19, 22, , 1, , 1
2019/7/20, 17, , 1, , 1
2019/7/21, 11, , 1, , 1
2019/7/22, 8, , 4, 1, 1
2019/7/23, 19, , 4, , 1
2019/7/24, 22, , 2, , 1
2019/7/25, 31, , 1, 1, 1
2019/7/26, 22, , 3, 1, 1
2019/7/27, 25, , 2, , 1
2019/7/28, 26, , 2, 1, 1
2019/7/29, 11, , 3, , 1
2019/7/30, 33, , 2, , 1
2019/7/31, 29, , 2, 1, 1
2019/8/1, 34, , 2, , 1
2019/8/2, 47, , 2, , 1
2019/8/3, 30, , 1, , 1
2019/8/4, 39, , 1, , 2
2019/8/5, 26, , 2, 1, 2
2019/8/6, 38, , 1, , 2
2019/8/7, 27, , 2, , 2
2019/8/8, 16, , 3, , 2
2019/8/9, 36, , 2, , 2
2019/8/10, 32, , 1, , 2
2019/8/11, 14, , 1, , 2
2019/8/12, 10, , 1, , 2
2019/8/13, 8, , 2, , 2
2019/8/14, 13, , 5, , 2
2019/8/15, 18, , 3, , 2
2019/8/16, 27, , 3, 1, 2
2019/8/17, 25, , 2, , 2
2019/8/18, 2, , 1, , 2
2019/8/19, 10, , 1, , 2
2019/8/20, 22, , 4, , 2
2019/8/21, 23, , 4, , 2
2019/8/22, 26, , 5, , 2
2019/8/23, 21, , 3, , 1
2019/8/24, 14, , 1, , 1
2019/8/25, 17, , 1, , 2
2019/8/26, 13, , 2, , 2
2019/8/27, 15, , 5, , 2
2019/8/28, 24, , 1, , 2
2019/8/29, 21, , 2, , 2
2019/8/30, 24, , 2, , 2
2019/8/31, 30, , 2, , 2
2019/9/1, 19, , 2, , 2
2019/9/2, 17, , 2, , 2
2019/9/3, 20, , 4, , 2
2019/9/4, 31, , 4, , 2
2019/9/5, 28, , 4, , 2
2019/9/6, 26, , 6, , 2
2019/9/7, 31, , 2, , 2
2019/9/8, 5, , 1, , 2
2019/9/9, 8, , 1, , 2
2019/9/10, 7, , 1, , 2
2019/9/11, 3, , 3, , 2
2019/9/12, 8, , 3, , 2
2019/9/13, 12, , 4, , 1
2019/9/14, 4, , 1, , 1
2019/9/16, 7, , 6, 1, 2
2019/9/17, 39, , 2, , 1
2019/9/18, 10, , 4, 1, 1
2019/9/19, 22, , 3, , 2
2019/9/20, 10, , 1, , 1
2019/9/21, 4, , 2, , 1
2019/9/22, 2, , 2, , 1
2019/9/23, 2, , 1, , 1
2019/9/24, 3, , 3, , 2
2019/9/25, 13, , 3, , 2
2019/9/26, 12, , 1, 1, 2
2019/9/27, 10, , 2, , 2
2019/9/28, 6, , 1, , 2
2019/9/29, 10, , 1, , 2
2019/9/30, 3, , 3, , 2
2019/10/1, 18, , 11, , 4
2019/4/2, 25, , 6, , 1
2019/4/3, 26, , 4, , 1
2019/4/4, 16, , 1, , 1
2019/4/5, 6, , 4, , 2
2019/4/6, 34, , 2, , 1
2019/4/7, 6, , 1, , 2
2019/4/8, 2, , 2, , 1
2019/4/9, 10, , 5, , 2
2019/4/10, 22, , 6, 10, 3
2019/4/11, 13, , 4, , 2
2019/4/12, 7, , 3, , 2
2019/4/13, 16, , 2, , 2
2019/4/14, 7, , 1, , 2
2019/4/15, 2, , 1, , 2
2019/4/16, 3, , 4, , 2
2019/4/17, 9, , 1, , 2
2019/4/18, 7, , 4, , 2
2019/4/19, 14, , 1, , 2
2019/4/20, 11, , 1, , 2
2019/4/21, 18, , 5, , 2
2019/4/22, 21, , 1, , 2
2019/4/23, 14, , 1, , 2
2019/4/24, 14, , 4, 1, 2
2019/4/25, 29, , 3, , 2
2019/4/26, 17, , 2, , 2
2019/4/27, 25, , 2, , 2
2019/4/28, 17, , 3, , 2
2019/4/29, 16, , 6, , 3
2019/4/30, 16, , 7, , 3
2019/5/1, 26, , , , 
2019/5/7, 9, , 3, , 1
2019/5/8, 22, , 3, , 1
2019/5/9, 31, , 4, , 1
2019/5/10, 14, , 3, , 1
2019/5/11, 11, , 5, 1, 1
2019/5/12, 22, , 2, , 1
2019/5/13, 25, , 6, , 1
2019/5/14, 38, , 4, , 1
2019/5/15, 22, , 1, , 1
2019/5/16, 9, , 3, , 2
2019/5/17, 18, , 2, , 2
2019/5/18, 10, , 1, , 1
2019/5/19, 7, , 2, , 1
2019/5/20, 11, , 3, , 2
2019/5/21, 11, , 5, , 2
2019/5/22, 13, , 4, , 2
2019/5/23, 22, , 3, 1, 2
2019/5/24, 32, , 3, , 2
2019/5/25, 36, , 2, , 2
2019/5/26, 39, , 1, , 2
2019/5/27, 27, , 5, , 2
2019/5/28, 36, , 5, , 2
2019/5/29, 26, , 6, , 3
2019/5/30, 53, , 6, 1, 4
2019/5/31, 82, , 6, 1, 5
2019/6/1, 146, , 4, , 4
2019/6/2, 102, , 2, , 2
2019/6/3, 22, , 4, , 2
2019/6/4, 29, , 3, , 2
2019/6/5, 10, , 4, , 2
2019/6/6, 23, , 2, , 2
2019/6/7, 5, , 1, , 2
2019/6/8, 14, , 1, , 3
2019/6/9, 16, , 2, , 2
2019/6/10, 3, , 3, , 3
2019/6/11, 2, , 3, , 2
2019/6/12, 1, , 8, 1, 37
2019/6/13, 13, , 3, , 1
2019/6/14, 22, , 4, , 1
2019/6/15, 20, , 2, , 1
2019/6/16, 22, , 1, , 1
2019/6/17, 11, , 4, , 1
2019/6/18, 20, , 3, , 1
2019/6/19, 16, , 2, , 1
2019/6/20, 13, , 2, , 1
2019/6/21, 9, , 2, , 1
2019/6/22, 23, , 1, , 1
2019/6/23, 33, , 1, , 2
2019/6/24, 11, , 2, , 1
2019/6/25, 3, , 1, , 1
2019/6/26, 4, , 2, , 1
2019/6/27, 10, , 4, , 1
2019/6/28, 14, , 2, , 1
2019/6/29, 5, , 1, , 1
2019/6/30, 6, , 3, , 1
2019/7/1, 14, , 3, , 1
2019/1/2, 3, , 1, , 3
2019/1/3, 1, , 1, , 3
2019/1/4, 1, , 1, , 2
2019/1/5, 1, , 5, , 3
2019/1/6, 32, , 6, , 3
2019/1/7, 7, , 6, , 4
2019/1/8, 38, , 8, , 3
2019/1/9, 35, , 11, , 2
2019/1/10, 15, , 5, , 1
2019/1/11, 14, , 10, , 2
2019/1/12, 15, , 2, , 1
2019/1/13, 1, , 11, 1, 2
2019/1/14, 2, , 13, 1, 2
2019/1/15, 40, , 10, 1, 2
2019/1/16, 62, , 3, , 2
2019/1/17, 34, , 3, , 2
2019/1/18, 24, , 8, , 2
2019/1/19, 16, , 11, 1, 3
2019/1/20, 25, , 6, , 2
2019/1/21, 11, , 12, 1, 3
2019/1/22, 22, , 1, , 2
2019/1/23, 6, , 4, , 2
2019/1/24, 33, , 13, 1, 4
2019/1/25, 14, , 8, 1, 3
2019/1/26, 13, , 3, , 2
2019/1/27, 3, , 1, , 2
2019/1/28, 3, , 5, 1, 2
2019/1/29, 7, , 10, , 3
2019/1/30, 14, , 4, 1, 3
2019/1/31, 5, , 1, 1, 3
2019/2/1, 3, , 2, , 3
2019/2/2, 43, , 2, 1, 2
2019/2/3, 17, , 2, 1, 2
2019/2/4, 15, , 6, 1, 3
2019/2/5, 20, , 4, 1, 3
2019/2/6, 23, , 9, 1, 4
2019/2/7, 38, , 18, 1, 5
2019/2/8, 66, , 5, 1, 4
2019/2/9, 37, , 4, 1, 4
2019/2/10, 31, , 9, 1, 4
2019/2/11, 42, , 13, 1, 5
2019/2/12, 53, , 15, 1, 4
2019/2/13, 68, , 10, 1, 1
2019/2/14, 74, , 18, 1, 2
2019/2/15, 77, , 5, 1, 1
2019/2/16, 41, , 5, 1, 1
2019/2/17, 46, , 8, 1, 1
2019/2/18, 38, , 10, 1, 1
2019/2/19, 42, , 5, , 2
2019/2/20, 15, , 7, 1, 2
2019/2/21, 27, , 9, 1, 1
2019/2/22, 20, , 2, 1, 1
2019/2/23, 9, , 5, 1, 1
2019/2/24, 19, , 14, , 1
2019/2/25, 28, , 20, 1, 2
2019/2/26, 60, , 12, 1, 2
2019/2/27, 39, , 17, 1, 3
2019/2/28, 14, , 9, 1, 3
2019/3/1, 21, , 5, 1, 1
2019/3/2, 27, , 10, 1, 1
2019/3/3, 50, , 11, 1, 2
2019/3/4, 29, , 15, 1, 3
2019/3/5, 23, , 22, 1, 4
2019/3/6, 30, , 16, , 3
2019/3/7, 80, , 6, 1, 3
2019/3/8, 22, , 7, 1, 3
2019/3/9, 37, , 7, 1, 2
2019/3/10, 30, , 12, , 3
2019/3/11, 30, , 1, , 2
2019/3/12, 14, , 4, 1, 3
2019/3/13, 10, , 8, 1, 3
2019/3/14, 33, , 6, 1, 3
2019/3/15, 16, , 2, , 3
2019/3/16, 16, , 7, 1, 3
2019/3/17, 32, , 9, 1, 4
2019/3/18, 44, , 7, 1, 3
2019/3/19, 21, , 11, , 4
2019/3/20, 27, , 7, , 3
2019/3/21, 24, , 8, 1, 4
2019/3/22, 41, , 8, , 3
2019/3/23, 26, , 4, , 3
2019/3/24, 42, , 1, , 3
2019/3/25, 18, , 4, , 3
2019/3/26, 21, , 3, , 3
2019/3/27, 17, , 4, , 4
2019/3/28, 39, , 6, , 3
2019/3/29, 16, , 9, 1, 3
2019/3/30, 31, , 2, , 1
2019/3/31, 17, , 6, , 1
2019/4/1, 23, , 4, , 1
2018/10/2, 25, , 2, , 2
2018/10/3, 17, , 7, 1, 2
2018/10/4, 26, , 6, , 1
2018/10/5, 58, , 5, 1, 1
2018/10/6, 50, , 7, , 2
2018/10/7, 61, , 7, 1, 2
2018/10/8, 32, , 5, , 1
2018/10/9, 100, , 2, , 1
2018/10/10, 41, , 4, , 2
2018/10/11, 49, , 4, , 2
2018/10/12, 98, , 1, , 2
2018/10/13, 6, , 1, , 2
2018/10/14, 6, , 3, , 2
2018/10/15, 4, , 3, , 2
2018/10/16, 31, , 8, , 3
2018/10/17, 79, , 4, , 2
2018/10/19, 47, , 8, , 2
2018/10/20, 54, , 4, , 2
2018/10/21, 46, , 7, , 2
2018/10/22, 79, , 11, , 5
2018/10/23, 87, , 14, , 4
2018/10/24, 51, , 2, , 2
2018/10/25, 41, , 1, , 3
2018/10/26, 20, , 6, , 4
2018/10/27, 11, , 2, , 2
2018/10/28, 11, , 5, , 3
2018/10/29, 15, , 2, , 3
2018/10/30, 8, , 2, 1, 3
2018/10/31, 12, , 2, , 3
2018/11/1, 11, , 3, , 4
2018/11/2, 26, , 4, , 4
2018/11/3, 29, , 4, , 4
2018/11/4, 22, , 1, , 4
2018/11/5, 6, , 1, , 4
2018/11/6, 44, , 4, , 
2018/11/7, 55, , 11, , 5
2018/11/8, 57, , 11, 1, 5
2018/11/9, 38, , 5, , 5
2018/11/10, 31, , 2, , 5
2018/11/11, 127, , , , 
2018/11/14, 14, , 1, , 5
2018/11/15, 55, , 1, , 5
2018/11/16, 12, , 2, , 5
2018/11/17, 17, , 5, , 5
2018/11/18, 25, , 5, , 6
2018/11/19, 18, , 6, , 6
2018/11/20, 16, , 3, , 5
2018/11/21, 14, , 3, , 6
2018/11/22, 22, , 6, , 3
2018/11/23, 18, , 6, , 1
2018/11/24, 29, , 5, , 1
2018/11/25, 43, , 8, , 2
2018/11/26, 16, , 1, , 1
2018/11/27, 3, , 1, , 1
2018/11/28, 2, , 1, , 1
2018/11/29, 4, , 12, , 3
2018/11/30, 18, , 13, , 2
2018/12/1, 30, , 9, , 2
2018/12/2, 75, , 10, 1, 3
2018/12/3, 50, , 13, , 3
2018/12/4, 42, , 6, , 2
2018/12/5, 10, , 9, , 2
2018/12/6, 15, , 12, 1, 2
2018/12/7, 18, , 6, , 2
